CollegeID,PrefNumber,UniqueID
175,8,2000290989
193,9,2000290989
203,18,2000290989
204,10,2000290989
256,19,2000290989
257,11,2000290989
12,9,1077118570
13,10,1077118570
14,8,1077118570
15,6,1077118570
34,1,1077118570
35,5,1077118570
36,4,1077118570
37,2,1077118570
57,3,1077118570
58,7,1077118570
167,11,1077118570
168,12,1077118570
187,13,1077118570
308,14,1077118570
27,5,1550451304
30,4,1550451304
72,2,1550451304
146,1,1550451304
203,3,1550451304
10,13,1814398314
11,12,1814398314
20,11,1814398314
21,10,1814398314
27,9,1814398314
28,14,1814398314
30,15,1814398314
31,16,1814398314
72,18,1814398314
135,17,1814398314
146,6,1814398314
147,7,1814398314
169,8,1814398314
174,5,1814398314
175,4,1814398314
193,1,1814398314
203,3,1814398314
204,2,1814398314
256,20,1814398314
257,19,1814398314
28,2,8702657174
31,3,8702657174
135,4,8702657174
147,5,8702657174
169,6,8702657174
174,7,8702657174
175,8,8702657174
193,9,8702657174
204,10,8702657174
257,1,8702657174
10,13,4374593590
11,1,4374593590
20,14,4374593590
21,2,4374593590
27,16,4374593590
28,4,4374593590
30,15,4374593590
31,3,4374593590
72,17,4374593590
135,5,4374593590
146,18,4374593590
147,9,4374593590
169,6,4374593590
174,7,4374593590
175,8,4374593590
193,10,4374593590
203,19,4374593590
204,11,4374593590
256,20,4374593590
257,12,4374593590
12,9,1882883454
13,10,1882883454
14,11,1882883454
15,12,1882883454
34,13,1882883454
35,14,1882883454
36,5,1882883454
37,6,1882883454
57,15,1882883454
58,16,1882883454
81,17,1882883454
82,18,1882883454
98,19,1882883454
99,20,1882883454
119,21,1882883454
120,22,1882883454
153,23,1882883454
167,24,1882883454
168,7,1882883454
179,8,1882883454
187,25,1882883454
243,27,1882883454
244,1,1882883454
258,26,1882883454
276,28,1882883454
277,29,1882883454
308,2,1882883454
324,3,1882883454
325,30,1882883454
344,31,1882883454
345,4,1882883454
12,9,5768709405
13,23,5768709405
14,22,5768709405
15,8,5768709405
34,5,5768709405
35,6,5768709405
36,1,5768709405
37,3,5768709405
57,2,5768709405
58,7,5768709405
81,27,5768709405
82,13,5768709405
98,25,5768709405
99,14,5768709405
119,15,5768709405
120,26,5768709405
153,16,5768709405
167,24,5768709405
168,4,5768709405
179,10,5768709405
187,11,5768709405
243,28,5768709405
244,17,5768709405
258,12,5768709405
276,18,5768709405
277,29,5768709405
308,19,5768709405
324,20,5768709405
325,31,5768709405
344,30,5768709405
345,21,5768709405
10,1,7110623378
11,2,7110623378
20,3,7110623378
21,4,7110623378
27,5,7110623378
28,6,7110623378
30,7,7110623378
31,8,7110623378
72,9,7110623378
135,10,7110623378
146,11,7110623378
147,12,7110623378
169,13,7110623378
174,14,7110623378
175,15,7110623378
193,16,7110623378
203,17,7110623378
204,18,7110623378
256,19,7110623378
257,20,7110623378
10,10,3197698707
11,11,3197698707
20,9,3197698707
21,8,3197698707
27,12,3197698707
28,13,3197698707
30,14,3197698707
31,15,3197698707
72,16,3197698707
135,17,3197698707
146,1,3197698707
147,2,3197698707
169,18,3197698707
174,19,3197698707
175,20,3197698707
193,3,3197698707
203,4,3197698707
204,5,3197698707
256,6,3197698707
257,7,3197698707
119,4,5597431420
168,3,5597431420
187,5,5597431420
324,2,5597431420
345,1,5597431420
12,7,4624351763
13,8,4624351763
14,9,4624351763
15,11,4624351763
34,10,4624351763
35,12,4624351763
36,2,4624351763
37,1,4624351763
57,3,4624351763
58,4,4624351763
81,13,4624351763
82,14,4624351763
98,15,4624351763
99,16,4624351763
119,17,4624351763
120,18,4624351763
153,19,4624351763
167,20,4624351763
168,5,4624351763
179,21,4624351763
187,22,4624351763
243,23,4624351763
244,24,4624351763
258,6,4624351763
276,25,4624351763
277,26,4624351763
308,27,4624351763
324,28,4624351763
325,29,4624351763
344,30,4624351763
345,31,4624351763
10,6,7163085140
11,2,7163085140
20,11,7163085140
21,3,7163085140
27,12,7163085140
28,13,7163085140
30,15,7163085140
31,16,7163085140
72,17,7163085140
135,1,7163085140
146,18,7163085140
147,4,7163085140
169,5,7163085140
174,14,7163085140
175,7,7163085140
193,8,7163085140
203,19,7163085140
204,9,7163085140
256,20,7163085140
257,10,7163085140
82,4,8411219160
99,5,8411219160
119,1,8411219160
120,2,8411219160
345,3,8411219160
12,2,6875513804
13,31,6875513804
14,30,6875513804
15,3,6875513804
34,4,6875513804
35,29,6875513804
36,5,6875513804
37,28,6875513804
57,6,6875513804
58,27,6875513804
81,26,6875513804
82,25,6875513804
98,24,6875513804
99,7,6875513804
119,8,6875513804
120,23,6875513804
153,1,6875513804
167,22,6875513804
168,21,6875513804
179,20,6875513804
187,9,6875513804
243,19,6875513804
244,10,6875513804
258,11,6875513804
276,12,6875513804
277,18,6875513804
308,17,6875513804
324,16,6875513804
325,15,6875513804
344,14,6875513804
345,13,6875513804
12,17,1055818330
15,18,1055818330
34,1,1055818330
36,2,1055818330
37,3,1055818330
57,4,1055818330
82,16,1055818330
99,15,1055818330
119,14,1055818330
153,13,1055818330
168,6,1055818330
187,5,1055818330
244,12,1055818330
258,11,1055818330
276,10,1055818330
308,9,1055818330
324,8,1055818330
345,7,1055818330
10,20,4242998254
11,19,4242998254
20,18,4242998254
21,17,4242998254
27,16,4242998254
28,15,4242998254
30,14,4242998254
31,13,4242998254
72,5,4242998254
135,2,4242998254
146,6,4242998254
147,1,4242998254
169,12,4242998254
174,11,4242998254
175,10,4242998254
193,9,4242998254
203,4,4242998254
204,3,4242998254
256,7,4242998254
257,8,4242998254
12,9,6910312829
13,19,6910312829
14,22,6910312829
15,7,6910312829
34,8,6910312829
35,23,6910312829
36,1,6910312829
37,2,6910312829
57,3,6910312829
58,24,6910312829
81,26,6910312829
82,10,6910312829
98,25,6910312829
99,11,6910312829
119,12,6910312829
120,31,6910312829
153,13,6910312829
167,27,6910312829
168,4,6910312829
179,5,6910312829
187,14,6910312829
243,28,6910312829
244,15,6910312829
258,6,6910312829
276,29,6910312829
277,20,6910312829
308,16,6910312829
324,17,6910312829
325,21,6910312829
344,30,6910312829
345,18,6910312829
11,13,1465320050
21,14,1465320050
28,15,1465320050
31,10,1465320050
72,16,1465320050
135,2,1465320050
146,9,1465320050
147,1,1465320050
169,8,1465320050
174,7,1465320050
175,6,1465320050
193,3,1465320050
203,11,1465320050
204,4,1465320050
256,12,1465320050
257,5,1465320050
12,2,2815033593
13,9,2815033593
14,10,2815033593
15,1,2815033593
34,3,2815033593
35,8,2815033593
36,4,2815033593
37,5,2815033593
57,11,2815033593
58,12,2815033593
81,13,2815033593
82,14,2815033593
98,15,2815033593
99,16,2815033593
119,17,2815033593
120,18,2815033593
153,19,2815033593
167,20,2815033593
168,21,2815033593
179,22,2815033593
187,23,2815033593
243,24,2815033593
244,25,2815033593
258,26,2815033593
276,6,2815033593
277,28,2815033593
308,29,2815033593
324,30,2815033593
325,31,2815033593
344,27,2815033593
345,7,2815033593
12,17,4409557426
13,18,4409557426
14,19,4409557426
15,20,4409557426
34,21,4409557426
35,22,4409557426
36,23,4409557426
37,24,4409557426
57,25,4409557426
58,26,4409557426
81,5,4409557426
82,6,4409557426
98,7,4409557426
99,8,4409557426
119,27,4409557426
120,28,4409557426
153,1,4409557426
167,29,4409557426
168,30,4409557426
179,31,4409557426
187,2,4409557426
243,9,4409557426
244,10,4409557426
258,11,4409557426
276,12,4409557426
277,13,4409557426
308,14,4409557426
324,15,4409557426
325,16,4409557426
344,3,4409557426
345,4,4409557426
12,20,2165966516
13,5,2165966516
14,29,2165966516
15,7,2165966516
34,8,2165966516
35,9,2165966516
36,11,2165966516
37,10,2165966516
57,12,2165966516
58,4,2165966516
81,13,2165966516
82,14,2165966516
98,15,2165966516
99,16,2165966516
119,17,2165966516
120,3,2165966516
153,18,2165966516
167,19,2165966516
168,21,2165966516
179,27,2165966516
187,23,2165966516
243,24,2165966516
244,25,2165966516
258,26,2165966516
276,28,2165966516
277,2,2165966516
308,6,2165966516
324,30,2165966516
325,1,2165966516
344,22,2165966516
345,31,2165966516
10,20,9448161518
11,19,9448161518
20,18,9448161518
21,17,9448161518
27,16,9448161518
28,15,9448161518
30,14,9448161518
31,13,9448161518
72,12,9448161518
135,11,9448161518
146,10,9448161518
147,9,9448161518
169,6,9448161518
174,4,9448161518
175,5,9448161518
193,1,9448161518
203,7,9448161518
204,2,9448161518
256,8,9448161518
257,3,9448161518
10,17,4770989269
11,18,4770989269
20,19,4770989269
21,20,4770989269
27,2,4770989269
28,1,4770989269
30,4,4770989269
31,3,4770989269
72,5,4770989269
135,8,4770989269
146,15,4770989269
147,16,4770989269
169,9,4770989269
174,10,4770989269
175,11,4770989269
193,12,4770989269
203,13,4770989269
204,14,4770989269
256,6,4770989269
257,7,4770989269
28,7,3144745385
31,8,3144745385
135,9,3144745385
147,10,3144745385
169,6,3144745385
174,5,3144745385
175,4,3144745385
193,3,3144745385
203,2,3144745385
204,1,3144745385
256,12,3144745385
257,11,3144745385
12,17,1627128553
13,20,1627128553
14,21,1627128553
15,18,1627128553
34,19,1627128553
35,22,1627128553
36,10,1627128553
37,11,1627128553
57,12,1627128553
58,23,1627128553
81,24,1627128553
82,13,1627128553
98,25,1627128553
99,14,1627128553
119,15,1627128553
120,26,1627128553
153,3,1627128553
167,27,1627128553
168,6,1627128553
179,5,1627128553
187,16,1627128553
243,28,1627128553
244,1,1627128553
258,9,1627128553
276,8,1627128553
277,29,1627128553
308,4,1627128553
324,7,1627128553
325,30,1627128553
344,31,1627128553
345,2,1627128553
11,9,9428664577
21,10,9428664577
28,11,9428664577
31,12,9428664577
135,7,9428664577
147,1,9428664577
169,2,9428664577
174,3,9428664577
175,4,9428664577
193,5,9428664577
204,6,9428664577
257,8,9428664577
34,5,8564704278
35,1,8564704278
37,3,8564704278
57,2,8564704278
167,4,8564704278
10,14,7942145104
11,3,7942145104
20,15,7942145104
21,9,7942145104
27,16,7942145104
28,10,7942145104
30,17,7942145104
31,11,7942145104
72,18,7942145104
135,12,7942145104
146,13,7942145104
147,4,7942145104
169,5,7942145104
174,6,7942145104
175,7,7942145104
193,1,7942145104
203,19,7942145104
204,2,7942145104
256,20,7942145104
257,8,7942145104
10,13,5169676489
11,10,5169676489
20,14,5169676489
21,1,5169676489
27,15,5169676489
28,12,5169676489
30,16,5169676489
31,11,5169676489
72,17,5169676489
135,2,5169676489
146,18,5169676489
147,3,5169676489
169,7,5169676489
174,8,5169676489
175,9,5169676489
193,4,5169676489
203,19,5169676489
204,5,5169676489
256,20,5169676489
257,6,5169676489
12,6,5915313687
15,7,5915313687
34,8,5915313687
36,9,5915313687
37,10,5915313687
57,11,5915313687
82,12,5915313687
99,13,5915313687
119,14,5915313687
153,15,5915313687
168,5,5915313687
179,4,5915313687
187,3,5915313687
258,1,5915313687
276,2,5915313687
308,16,5915313687
345,17,5915313687
14,2,2937782335
35,1,2937782335
81,3,2937782335
98,4,2937782335
167,5,2937782335
243,6,2937782335
344,7,2937782335
12,9,5938677328
13,8,5938677328
14,31,5938677328
15,25,5938677328
34,5,5938677328
35,3,5938677328
36,14,5938677328
37,2,5938677328
57,27,5938677328
58,26,5938677328
81,24,5938677328
82,28,5938677328
98,29,5938677328
99,22,5938677328
119,30,5938677328
120,23,5938677328
153,21,5938677328
167,6,5938677328
168,4,5938677328
179,20,5938677328
187,1,5938677328
243,7,5938677328
244,11,5938677328
258,15,5938677328
276,17,5938677328
277,16,5938677328
308,13,5938677328
324,12,5938677328
325,10,5938677328
344,18,5938677328
345,19,5938677328
10,20,9071657250
11,19,9071657250
20,18,9071657250
21,17,9071657250
27,16,9071657250
28,15,9071657250
30,14,9071657250
31,13,9071657250
72,12,9071657250
135,11,9071657250
146,10,9071657250
147,4,9071657250
169,1,9071657250
174,2,9071657250
175,3,9071657250
193,7,9071657250
203,8,9071657250
204,9,9071657250
256,6,9071657250
257,5,9071657250
10,20,5759174255
11,18,5759174255
20,17,5759174255
21,16,5759174255
27,10,5759174255
28,9,5759174255
30,8,5759174255
31,7,5759174255
72,19,5759174255
135,2,5759174255
146,6,5759174255
147,5,5759174255
169,1,5759174255
174,3,5759174255
175,4,5759174255
193,15,5759174255
203,14,5759174255
204,13,5759174255
256,12,5759174255
257,11,5759174255
12,4,7105315367
13,5,7105315367
14,6,7105315367
15,7,7105315367
34,1,7105315367
35,8,7105315367
36,9,7105315367
37,10,7105315367
57,11,7105315367
58,12,7105315367
81,13,7105315367
82,14,7105315367
98,15,7105315367
99,16,7105315367
119,17,7105315367
120,18,7105315367
153,19,7105315367
167,20,7105315367
168,21,7105315367
179,22,7105315367
187,23,7105315367
243,24,7105315367
244,25,7105315367
258,26,7105315367
276,2,7105315367
277,3,7105315367
308,27,7105315367
324,28,7105315367
325,29,7105315367
344,30,7105315367
345,31,7105315367
11,11,7478150357
21,7,7478150357
28,6,7478150357
31,5,7478150357
135,10,7478150357
147,1,7478150357
169,12,7478150357
174,3,7478150357
175,4,7478150357
193,9,7478150357
204,2,7478150357
257,8,7478150357
10,2,3775857639
20,3,3775857639
27,4,3775857639
30,5,3775857639
72,6,3775857639
146,1,3775857639
147,9,3775857639
203,7,3775857639
256,8,3775857639
36,1,1460928834
57,2,1460928834
168,3,1460928834
258,4,1460928834
12,9,9838199112
13,8,9838199112
14,7,9838199112
15,30,9838199112
34,5,9838199112
35,6,9838199112
36,2,9838199112
37,4,9838199112
57,10,9838199112
58,11,9838199112
81,12,9838199112
82,13,9838199112
98,14,9838199112
99,15,9838199112
119,16,9838199112
120,17,9838199112
153,18,9838199112
167,19,9838199112
168,1,9838199112
179,3,9838199112
187,31,9838199112
243,20,9838199112
244,21,9838199112
258,22,9838199112
276,23,9838199112
277,24,9838199112
308,25,9838199112
324,26,9838199112
325,27,9838199112
344,28,9838199112
345,29,9838199112
10,20,9346450063
11,19,9346450063
20,18,9346450063
21,17,9346450063
27,16,9346450063
28,15,9346450063
30,14,9346450063
31,13,9346450063
72,12,9346450063
135,6,9346450063
146,2,9346450063
147,1,9346450063
169,3,9346450063
174,4,9346450063
175,5,9346450063
193,7,9346450063
203,8,9346450063
204,9,9346450063
256,10,9346450063
257,11,9346450063
12,12,3820323318
13,13,3820323318
14,11,3820323318
15,10,3820323318
34,6,3820323318
35,5,3820323318
36,4,3820323318
37,1,3820323318
57,7,3820323318
58,8,3820323318
81,14,3820323318
82,16,3820323318
98,15,3820323318
99,17,3820323318
119,19,3820323318
120,18,3820323318
153,20,3820323318
167,21,3820323318
168,2,3820323318
179,3,3820323318
187,9,3820323318
243,22,3820323318
244,23,3820323318
258,24,3820323318
276,25,3820323318
277,26,3820323318
308,27,3820323318
324,28,3820323318
325,29,3820323318
344,30,3820323318
345,31,3820323318
12,10,3475473943
13,18,3475473943
14,19,3475473943
15,11,3475473943
34,9,3475473943
35,17,3475473943
36,6,3475473943
37,7,3475473943
57,2,3475473943
58,14,3475473943
81,31,3475473943
82,30,3475473943
98,29,3475473943
99,28,3475473943
119,27,3475473943
120,26,3475473943
153,21,3475473943
167,15,3475473943
168,3,3475473943
179,4,3475473943
187,5,3475473943
243,25,3475473943
244,16,3475473943
258,1,3475473943
276,12,3475473943
277,24,3475473943
308,23,3475473943
324,13,3475473943
325,22,3475473943
344,20,3475473943
345,8,3475473943
36,1,9355362384
37,3,9355362384
57,2,9355362384
167,4,9355362384
15,1,2671575679
34,2,2671575679
35,4,2671575679
36,5,2671575679
37,3,2671575679
57,6,2671575679
58,7,2671575679
10,1,4353425475
20,2,4353425475
27,7,4353425475
28,9,4353425475
30,8,4353425475
72,5,4353425475
146,6,4353425475
147,10,4353425475
169,11,4353425475
174,12,4353425475
175,13,4353425475
193,14,4353425475
203,3,4353425475
204,15,4353425475
256,4,4353425475
257,16,4353425475
12,12,3027043470
13,28,3027043470
14,25,3027043470
15,13,3027043470
34,27,3027043470
35,24,3027043470
36,14,3027043470
37,15,3027043470
57,16,3027043470
58,29,3027043470
81,17,3027043470
82,1,3027043470
98,18,3027043470
99,2,3027043470
119,4,3027043470
120,30,3027043470
153,26,3027043470
167,19,3027043470
168,7,3027043470
179,8,3027043470
187,20,3027043470
243,21,3027043470
244,9,3027043470
258,10,3027043470
276,11,3027043470
277,22,3027043470
308,5,3027043470
324,3,3027043470
325,31,3027043470
344,23,3027043470
345,6,3027043470
147,2,2719940885
169,1,2719940885
174,3,2719940885
175,4,2719940885
11,12,8645608360
21,11,8645608360
28,10,8645608360
31,9,8645608360
135,8,8645608360
147,1,8645608360
169,3,8645608360
174,7,8645608360
175,6,8645608360
193,4,8645608360
204,2,8645608360
257,5,8645608360
82,1,7742850062
99,2,7742850062
324,3,7742850062
